Twitter Account,Word Count,Analytical Thinking,Clout,Authentic,Emotional tone,Words/sentence,Words > 6 letters,Dictionary words,Total function words,Total pronouns,Personal pronouns,1st pers singular,1st pers plural,2nd person,3rd pers singular,3rd pers plural,Impersonal pronouns,Articles,Prepositions,Auxiliary verbs,Common Adverbs,Conjunctions,Negations,Common verbs,Common adjectives,Comparisons,Interrogatives,Numbers,Quantifiers,Affective processes,Positive emotion,Negative emotion,Anxiety,Anger,Sadness,Social processes,Family,Friends,Female references,Male references,Cognitive processes,Insight,Causation,Discrepancy,Tentative,Certainty,Differentiation,Perceptual processes,See,Hear,Feel,Biological processes,Body,Health,Sexual,Ingestion,Drives,Affiliation,Achievement,Power,Reward,Risk,Past Focus,Present Focus,Future Focus,Relativity,Motion,Space,Time,Work,Leisure,Home,Money,Religion,Death,Informal Language,Swear words,Netspeak,Assent,Nonfluencies,Fillers,All Puntuations,Periods,Commas,Colons,Semicolons,Question marks,Exclamation marks,Dashes,Quotation marks,Apostrophes,Parentheses,Other punctuation
joi,1602,86.4059,64.84348,33.695858,72.514656,8.706522,0.24094881,0.7765293,0.4300874,0.0917603,0.053682897,0.025593009,0.007490637,0.011235955,0.0018726592,0.007490637,0.038077403,0.052434456,0.15667915,0.060549315,0.040574282,0.050561797,0.016853932,0.13233458,0.051186018,0.028714107,0.008739077,0.02122347,0.017478153,0.059925094,0.04244694,0.017478153,0.0012484394,0.0062421975,0.0012484394,0.09238452,0.0006242197,0.0037453184,0.0012484394,0.0056179776,0.09987516,0.026217228,0.016853932,0.014357054,0.02372035,0.0031210987,0.029338326,0.026217228,0.011860175,0.010611735,0.0031210987,0.009987515,0.0006242197,0.0062421975,0.0006242197,0.0024968788,0.086142324,0.033083644,0.016853932,0.025593009,0.012484395,0.006866417,0.02309613,0.0886392,0.010611735,0.11985019,0.012484395,0.06367041,0.0443196,0.041198503,0.018726591,0.0037453184,0.007490637,0.007490637,0.0018726592,0.016229713,0.0012484394,0.0062421975,0.008739077,0.0006242197,0.0,0.24406992,0.1298377,0.02372035,0.006866417,0.0006242197,0.007490637,0.0056179776,0.0049937577,0.028089888,0.029338326,0.0043695383,0.0031210987
danshapiro,1890,55.167862,72.319756,38.911335,74.10633,8.289474,0.16507937,0.83439153,0.5095238,0.14232804,0.1021164,0.044444446,0.00952381,0.034391534,0.005820106,0.007936508,0.04021164,0.06349207,0.121164024,0.1042328,0.055026457,0.052380953,0.017460318,0.18518518,0.046031747,0.02116402,0.01058201,0.015343916,0.02116402,0.065608464,0.045502644,0.019576719,0.0021164021,0.005291005,0.004761905,0.114285715,0.004761905,0.0015873016,0.005291005,0.0037037036,0.11111111,0.022222223,0.016931217,0.016931217,0.030687831,0.011111111,0.035449736,0.031746034,0.014285714,0.011640212,0.005820106,0.017460318,0.0031746032,0.005291005,0.0010582011,0.0063492064,0.06984127,0.027513228,0.00952381,0.018518519,0.017989418,0.0031746032,0.03862434,0.12486772,0.015873017,0.11375661,0.015873017,0.05925926,0.039153438,0.022751322,0.01904762,0.0031746032,0.011111111,0.0021164021,0.0021164021,0.017989418,0.0015873016,0.01058201,0.0031746032,0.0031746032,0.00052910054,0.30952382,0.17513227,0.03121693,0.0063492064,0.0031746032,0.0074074073,0.01904762,0.0042328043,0.015873017,0.035449736,0.0063492064,0.005291005
greenstein_joe,1925,87.16418,49.584415,10.758913,14.917946,9.037559,0.15116884,0.72155845,0.3890909,0.09714286,0.07948052,0.055584416,0.003116883,0.012987013,0.0067532468,0.001038961,0.017662337,0.03220779,0.14753246,0.036363635,0.045714285,0.04103896,0.0057142857,0.11480519,0.07272727,0.02961039,0.006233766,0.03220779,0.05038961,0.05974026,0.025974026,0.033766232,0.001038961,0.001038961,0.0015584416,0.056103896,0.0005194805,0.002077922,0.0015584416,0.007792208,0.074285716,0.0135064935,0.009350649,0.025454545,0.0135064935,0.008311688,0.010909091,0.055584416,0.022857143,0.002077922,0.003116883,0.006233766,0.0,0.002077922,0.0,0.002077922,0.077922076,0.01974026,0.016103895,0.014025974,0.03220779,0.0025974025,0.033246752,0.09090909,0.002077922,0.08779221,0.006233766,0.055584416,0.026493507,0.04,0.019220779,0.0005194805,0.0072727273,0.0005194805,0.0015584416,0.02961039,0.001038961,0.025974026,0.001038961,0.0015584416,0.0,0.372987,0.15064935,0.01038961,0.02025974,0.018181818,0.008311688,0.014545455,0.014025974,0.005194805,0.062337663,0.0057142857,0.06337662
JaredLeto,633,93.70874,80.30779,60.466908,90.72413,5.319328,0.14375988,0.80252767,0.42022118,0.09952607,0.06477093,0.023696683,0.009478673,0.02685624,0.0015797789,0.0031595577,0.033175357,0.0742496,0.1563981,0.048973143,0.050552923,0.015797788,0.0063191154,0.13744076,0.06793049,0.020537125,0.007898894,0.036334913,0.02685624,0.061611373,0.050552923,0.011058452,0.0,0.0015797789,0.0063191154,0.0900474,0.0,0.007898894,0.0015797789,0.0031595577,0.056872036,0.017377567,0.0031595577,0.0063191154,0.017377567,0.007898894,0.009478673,0.04265403,0.034755133,0.0047393367,0.0031595577,0.018957347,0.0031595577,0.012638231,0.0,0.0015797789,0.07898894,0.048973143,0.014218009,0.012638231,0.018957347,0.0,0.025276462,0.12164297,0.014218009,0.18325435,0.017377567,0.09320695,0.07266983,0.007898894,0.058451816,0.0,0.0031595577,0.0063191154,0.009478673,0.018957347,0.0015797789,0.015797788,0.0015797789,0.0,0.0,0.3301738,0.20537125,0.014218009,0.018957347,0.0,0.011058452,0.033175357,0.0,0.015797788,0.028436018,0.0,0.0031595577
georgescuradu,960,87.678085,57.442307,18.98724,68.99405,10.786517,0.2125,0.546875,0.21666667,0.047916666,0.030208332,0.016666668,0.004166667,0.004166667,0.0010416667,0.004166667,0.017708333,0.026041666,0.06875,0.033333335,0.036458332,0.015625,0.004166667,0.061458334,0.030208332,0.014583333,0.0052083335,0.094791666,0.019791666,0.038541667,0.030208332,0.0072916667,0.0,0.0010416667,0.0010416667,0.04375,0.0010416667,0.004166667,0.0020833334,0.0010416667,0.044791665,0.011458334,0.00625,0.008333334,0.010416667,0.003125,0.011458334,0.01875,0.0072916667,0.009375,0.0020833334,0.00625,0.0,0.0020833334,0.0,0.004166667,0.046875,0.0125,0.011458334,0.015625,0.015625,0.0,0.014583333,0.041666668,0.003125,0.12708333,0.008333334,0.047916666,0.04375,0.033333335,0.047916666,0.0,0.016666668,0.0020833334,0.0020833334,0.053125,0.0010416667,0.05,0.0010416667,0.0020833334,0.0,0.521875,0.16458334,0.013541667,0.06458333,0.0010416667,0.003125,0.0052083335,0.067708336,0.004166667,0.00625,0.016666668,0.175
christine_tsai,1171,79.833534,67.14517,47.204666,95.50397,6.729885,0.20153715,0.7873612,0.3945346,0.087105036,0.05465414,0.029888984,0.0034158838,0.018787362,0.0017079419,0.00085397094,0.032450896,0.04440649,0.12467976,0.06575576,0.047822375,0.038428694,0.017933391,0.13748932,0.046114434,0.017079419,0.011955594,0.030742954,0.018787362,0.09564475,0.07087959,0.023911187,0.0034158838,0.0051238257,0.0076857386,0.09479078,0.005977797,0.0042698546,0.005977797,0.0051238257,0.09393681,0.022203244,0.011101622,0.0102476515,0.024765158,0.013663535,0.022203244,0.030742954,0.016225448,0.0025619129,0.008539709,0.021349274,0.00085397094,0.0042698546,0.00085397094,0.013663535,0.07685739,0.021349274,0.023911187,0.0264731,0.017933391,0.008539709,0.025619129,0.10760034,0.011955594,0.14346713,0.020495303,0.06660973,0.057216056,0.040136635,0.017933391,0.0017079419,0.0102476515,0.0034158838,0.00085397094,0.045260463,0.0025619129,0.034158837,0.0042698546,0.0042698546,0.0,0.33390266,0.16908625,0.02732707,0.0102476515,0.008539709,0.0034158838,0.0102476515,0.008539709,0.037574723,0.0264731,0.013663535,0.018787362
maneesh1,1093,55.72787,61.881588,25.330019,81.73925,7.537931,0.15827997,0.78957,0.47666973,0.11344922,0.0768527,0.020128088,0.010978957,0.021043,0.01829826,0.0064043915,0.03659652,0.054894786,0.11070448,0.106129915,0.060384262,0.045745656,0.024702653,0.18847209,0.043915827,0.020128088,0.01189387,0.031107046,0.021957913,0.06953339,0.05032022,0.019213175,0.0,0.0036596523,0.0036596523,0.08508692,0.004574565,0.0036596523,0.0,0.02378774,0.12808783,0.025617566,0.021043,0.026532479,0.028362306,0.010064044,0.040256176,0.014638609,0.0064043915,0.0018298262,0.0064043915,0.004574565,0.0009149131,0.0036596523,0.0,0.0009149131,0.07136322,0.022872828,0.017383348,0.021043,0.021957913,0.0054894784,0.03842635,0.12991765,0.01189387,0.12900275,0.019213175,0.068618484,0.04117109,0.025617566,0.017383348,0.0018298262,0.017383348,0.0,0.0,0.03202196,0.0018298262,0.019213175,0.0064043915,0.0054894784,0.0,0.32479414,0.18023787,0.012808783,0.0036596523,0.0018298262,0.030192131,0.01189387,0.0054894784,0.020128088,0.031107046,0.014638609,0.012808783
royrod,3101,73.505,56.667515,35.28328,94.58151,9.425532,0.18026443,0.7616898,0.39793614,0.07578201,0.043534342,0.016768785,0.0035472428,0.016123831,0.001612383,0.0054821027,0.032247663,0.03901967,0.11931635,0.07320219,0.05320864,0.054176074,0.019026121,0.14317963,0.059335697,0.02289584,0.0116091585,0.023863269,0.022250887,0.06675266,0.055788454,0.0106417285,0.0019348597,0.00096742983,0.003224766,0.06772009,0.0003224766,0.002579813,0.0029022896,0.003224766,0.12673332,0.026443083,0.020638503,0.015478877,0.034182522,0.0119316345,0.034505,0.041921962,0.023863269,0.0106417285,0.006449532,0.009674299,0.0029022896,0.0022573364,0.0006449532,0.002579813,0.07320219,0.016768785,0.018703643,0.021605933,0.024185747,0.0022573364,0.021605933,0.110931955,0.013544018,0.12673332,0.019993551,0.06256046,0.049661398,0.034505,0.012899064,0.0006449532,0.015801355,0.0,0.0,0.030312803,0.0003224766,0.02289584,0.0054821027,0.0019348597,0.0,0.29087391,0.11060948,0.042566914,0.0029022896,0.004514673,0.023218317,0.0061270557,0.017413737,0.019993551,0.022573363,0.024185747,0.016768785
brezina,2781,66.98123,61.33332,40.289005,82.44012,7.318421,0.15785688,0.8007911,0.43581447,0.11434735,0.06903991,0.030564545,0.015462064,0.014023732,0.0039554117,0.0050341603,0.045307443,0.046745773,0.11830277,0.07838907,0.049982022,0.04890327,0.016900396,0.1470694,0.05897159,0.02481122,0.009349155,0.020496225,0.018338727,0.06868033,0.049982022,0.018338727,0.002876663,0.005393743,0.0035958288,0.07551241,0.006112909,0.0017979144,0.002876663,0.008629989,0.09528946,0.015821647,0.020855807,0.019777058,0.020496225,0.009349155,0.025889968,0.01869831,0.011866235,0.0035958288,0.003236246,0.014383315,0.0035958288,0.0050341603,0.0007191658,0.002876663,0.097087376,0.02984538,0.018338727,0.029126214,0.01618123,0.014742898,0.02624955,0.110032365,0.010068321,0.14670981,0.027687881,0.07910823,0.041711614,0.03236246,0.026609134,0.005393743,0.012225818,0.0035958288,0.0014383316,0.02624955,0.002876663,0.015821647,0.0046745776,0.0014383316,0.0,0.22977346,0.12944984,0.010427903,0.0035958288,0.009349155,0.01114707,0.012225818,0.0050341603,0.005753326,0.021574972,0.005753326,0.015462064
rosenblattdavid,1992,91.41359,66.70454,44.91282,96.06645,9.137614,0.21335341,0.8012048,0.4442771,0.090361446,0.049196787,0.017068272,0.013052209,0.0070281127,0.00502008,0.0070281127,0.04116466,0.07781125,0.15361446,0.064257026,0.036144577,0.041666668,0.012550201,0.11947791,0.06827309,0.03263052,0.013554217,0.021586346,0.024096385,0.070281126,0.059236947,0.011044176,0.001004016,0.004016064,0.001506024,0.07429719,0.002008032,0.003012048,0.003012048,0.00502008,0.10291164,0.027108435,0.023092369,0.009036144,0.022088353,0.012048192,0.021586346,0.021586346,0.012550201,0.00251004,0.004016064,0.012048192,0.001506024,0.004016064,0.001004016,0.0035140563,0.09789157,0.029116467,0.027610442,0.034136545,0.024598394,0.0075301207,0.011546184,0.09588353,0.01004016,0.15060242,0.016064256,0.085341364,0.04869478,0.046184737,0.014056225,0.003012048,0.024096385,0.001004016,0.000502008,0.009538152,0.0,0.0075301207,0.000502008,0.000502008,0.000502008,0.26606426,0.114959836,0.0436747,0.013052209,0.002008032,0.005522088,0.019578313,0.004518072,0.023092369,0.021084337,0.0075301207,0.011044176
panopto,2309,90.10097,84.46252,22.88868,63.542393,8.713207,0.275877,0.82633173,0.39237764,0.07708965,0.04547423,0.0017323517,0.004763967,0.029449979,0.0,0.009527934,0.031615417,0.06236466,0.14248593,0.06539628,0.044608057,0.033780858,0.008661758,0.14941533,0.06539628,0.029449979,0.028583802,0.032914683,0.02295366,0.051104374,0.03551321,0.015591165,0.0030316154,0.004330879,0.0034647034,0.088783026,0.0025985276,0.0030316154,0.0,0.0,0.121264614,0.047206584,0.040710263,0.013858814,0.015591165,0.005630143,0.011260286,0.042875703,0.040277176,0.0025985276,0.0,0.004763967,0.0,0.0025985276,0.0,0.0,0.11433521,0.028583802,0.037678648,0.040710263,0.019055868,0.01039411,0.010827198,0.11433521,0.00043308793,0.11909918,0.020355131,0.057600692,0.044608057,0.098310955,0.04763967,0.0017323517,0.017756606,0.0,0.0,0.0012992638,0.0,0.0,0.0,0.0012992638,0.0,0.290602,0.110437416,0.019055868,0.061931573,0.0017323517,0.014291901,0.011693373,0.009527934,0.017323516,0.034647033,0.0034647034,0.0064963186
lonchow,2042,94.93538,73.78769,10.482393,98.77136,10.580311,0.21253672,0.70666015,0.3251714,0.054848187,0.029382957,0.008814887,0.0019588638,0.008814887,0.0068560233,0.0029382957,0.02546523,0.047992166,0.13418217,0.04015671,0.03036239,0.02546523,0.0068560233,0.09255632,0.044564154,0.0048971595,0.012242899,0.018609207,0.03623898,0.070029385,0.06415279,0.0058765914,0.0014691479,0.0014691479,0.00048971595,0.084720865,0.0044074436,0.0014691479,0.0068560233,0.0058765914,0.067091085,0.016650343,0.01567091,0.008814887,0.012732615,0.008814887,0.014201763,0.01811949,0.009304604,0.0039177276,0.0048971595,0.014691479,0.0039177276,0.0014691479,0.0014691479,0.007835455,0.08031342,0.021057786,0.019098923,0.02301665,0.023996083,0.0034280117,0.017140059,0.060235064,0.007835455,0.110675804,0.015181195,0.064642504,0.03134182,0.06072478,0.022526935,0.00048971595,0.019098923,0.0019588638,0.0,0.0582762,0.0019588638,0.0460333,0.014691479,0.0053868755,0.0,0.2693438,0.12291871,0.020568071,0.0053868755,0.0019588638,0.0068560233,0.009794319,0.0058765914,0.0039177276,0.01811949,0.0039177276,0.070029385
broukhim,732,77.68817,73.51384,19.532381,99.0,7.625,0.215847,0.75,0.4112022,0.11065574,0.05327869,0.017759563,0.019125683,0.016393442,0.0,0.0,0.056010928,0.06557377,0.1079235,0.068306014,0.05191257,0.028688524,0.012295082,0.14754099,0.06284153,0.023224045,0.023224045,0.019125683,0.021857923,0.08743169,0.07377049,0.012295082,0.0013661202,0.0,0.0040983604,0.07786885,0.0,0.0040983604,0.0,0.0,0.10245901,0.015027323,0.020491803,0.012295082,0.023224045,0.016393442,0.020491803,0.028688524,0.021857923,0.0054644807,0.0013661202,0.013661202,0.0027322404,0.0027322404,0.0013661202,0.0027322404,0.11065574,0.043715846,0.030054646,0.028688524,0.025956284,0.0054644807,0.012295082,0.11338798,0.015027323,0.117486335,0.023224045,0.07103825,0.024590164,0.04644809,0.017759563,0.0040983604,0.012295082,0.0013661202,0.0027322404,0.016393442,0.0,0.009562842,0.0040983604,0.0,0.0,0.34972677,0.13661203,0.04644809,0.013661202,0.012295082,0.017759563,0.028688524,0.010928961,0.019125683,0.032786883,0.009562842,0.021857923
wiesenthal,907,92.83501,74.59747,47.449467,76.671814,9.752688,0.18302095,0.7883131,0.41455346,0.0738699,0.0429989,0.016538037,0.006615215,0.007717751,0.008820287,0.0033076075,0.030871004,0.06615215,0.15325248,0.05512679,0.049614113,0.03417861,0.006615215,0.13009922,0.038588755,0.015435502,0.015435502,0.028665932,0.015435502,0.054024257,0.040793825,0.01323043,0.0033076075,0.0033076075,0.0044101435,0.09261301,0.006615215,0.0033076075,0.006615215,0.008820287,0.074972436,0.016538037,0.019845646,0.006615215,0.006615215,0.009922823,0.016538037,0.04520397,0.012127894,0.02646086,0.0044101435,0.007717751,0.0,0.0044101435,0.0011025359,0.0022050717,0.0859978,0.027563395,0.027563395,0.022050716,0.022050716,0.005512679,0.02646086,0.10253583,0.008820287,0.1719956,0.025358325,0.08269019,0.06835722,0.04520397,0.0429989,0.006615215,0.016538037,0.0,0.0011025359,0.02094818,0.0011025359,0.018743109,0.01323043,0.0011025359,0.0,0.21499449,0.123484015,0.014332966,0.005512679,0.0022050717,0.0033076075,0.009922823,0.007717751,0.008820287,0.019845646,0.0011025359,0.018743109
wboulais,1460,96.654655,60.5432,38.051804,93.39917,11.317829,0.25273973,0.70684934,0.3452055,0.043150686,0.021917809,0.0075342464,0.004109589,0.0047945203,0.0020547945,0.0034246575,0.021232877,0.048630137,0.15684931,0.04452055,0.028082192,0.030136986,0.0075342464,0.097260274,0.05890411,0.019178081,0.0075342464,0.048630137,0.017123288,0.06369863,0.053424656,0.0102739725,0.001369863,0.0020547945,0.002739726,0.05,0.001369863,0.006849315,0.0,0.005479452,0.07465754,0.015753424,0.026027398,0.004109589,0.009589041,0.006849315,0.017123288,0.019178081,0.01369863,0.0034246575,0.002739726,0.004109589,0.001369863,0.0034246575,0.0,0.0006849315,0.10547945,0.022602739,0.028082192,0.03287671,0.029452056,0.006849315,0.008219178,0.06575342,0.01369863,0.15753424,0.028767124,0.07945205,0.055479452,0.06917808,0.018493151,0.0020547945,0.02739726,0.002739726,0.0,0.008219178,0.0,0.0047945203,0.002739726,0.001369863,0.0,0.25205478,0.10890411,0.02739726,0.016438356,0.0020547945,0.002739726,0.03561644,0.0047945203,0.0061643836,0.01780822,0.010958904,0.019178081
ericschmidt,2455,87.906624,84.87024,35.543232,98.46675,9.780876,0.19714868,0.8268839,0.44114053,0.09979633,0.059470467,0.0105906315,0.019959267,0.019551935,0.002851324,0.0065173116,0.040325865,0.071283095,0.14460285,0.060692463,0.04195519,0.043991853,0.0105906315,0.13401222,0.074949086,0.025254583,0.017922606,0.02077393,0.022810591,0.08716904,0.071690425,0.015071283,0.0032586558,0.0024439918,0.0036659879,0.104684316,0.00081466394,0.00081466394,0.0036659879,0.0032586558,0.10916497,0.025254583,0.028105907,0.0126272915,0.019144602,0.01629328,0.019959267,0.020366598,0.0105906315,0.0061099795,0.002851324,0.009775967,0.0016293279,0.0044806516,0.00081466394,0.00203666,0.11690427,0.031771895,0.032179225,0.037881874,0.028105907,0.0069246436,0.015478615,0.107942976,0.010183299,0.14745417,0.02077393,0.073319755,0.05498982,0.051323827,0.013441955,0.00203666,0.017922606,0.0,0.0012219959,0.0065173116,0.0,0.0032586558,0.0032586558,0.00040733197,0.0,0.2651731,0.12708758,0.040325865,0.018737271,0.0065173116,0.0073319757,0.009775967,0.0044806516,0.008961303,0.02892057,0.0044806516,0.008553972
karlmehta,1293,94.40382,75.93093,21.75803,87.846504,8.45098,0.30162412,0.72235113,0.35189483,0.05645785,0.028615622,0.004640371,0.0030935807,0.020108275,0.0,0.0007733952,0.027842227,0.06728538,0.13070379,0.046403714,0.045630317,0.028615622,0.0030935807,0.118329465,0.0487239,0.013147718,0.030162413,0.034802783,0.006960557,0.05645785,0.046403714,0.010054138,0.0015467904,0.0030935807,0.0030935807,0.06109822,0.0,0.0030935807,0.0,0.0,0.10827533,0.037896365,0.05181748,0.009280742,0.006960557,0.006960557,0.0054137665,0.0154679045,0.006960557,0.0038669761,0.0023201855,0.008507348,0.0023201855,0.0030935807,0.0,0.0015467904,0.105181746,0.026295437,0.03712297,0.0317092,0.01933488,0.006960557,0.010054138,0.082753286,0.009280742,0.12451663,0.023975251,0.06805878,0.03557618,0.105181746,0.0061871614,0.0007733952,0.033255994,0.0007733952,0.0015467904,0.004640371,0.0007733952,0.0030935807,0.0015467904,0.0,0.0,0.35189483,0.122969836,0.0077339523,0.012374323,0.0015467904,0.0077339523,0.006960557,0.013921114,0.15622583,0.013921114,0.0030935807,0.0054137665
arachleff,1404,90.84763,75.30502,26.92052,64.91717,10.96875,0.24002849,0.8169516,0.41809118,0.07977208,0.0519943,0.010683761,0.004985755,0.026353277,0.0028490028,0.0071225073,0.027777778,0.057692308,0.1545584,0.066951565,0.04131054,0.030626781,0.012108262,0.113247864,0.06267806,0.03133903,0.024216523,0.040598292,0.02065527,0.06410257,0.04202279,0.021367522,0.004985755,0.0014245014,0.009259259,0.083333336,0.0,0.0014245014,0.0,0.0035612537,0.10826211,0.024928775,0.029202279,0.016381767,0.015669515,0.007834758,0.022792023,0.007834758,0.0056980057,0.0,0.0014245014,0.0035612537,0.0,0.0021367522,0.0,0.0007122507,0.08903134,0.014957265,0.037037037,0.024216523,0.027065527,0.014245015,0.010683761,0.08760684,0.012108262,0.13390313,0.014957265,0.083333336,0.036324788,0.12321937,0.0035612537,0.0021367522,0.08760684,0.0014245014,0.0,0.008547009,0.0007122507,0.0064102565,0.0028490028,0.0014245014,0.0,0.18091168,0.09116809,0.016381767,0.009259259,0.0028490028,0.010683761,0.0007122507,0.00997151,0.0056980057,0.017094018,0.008547009,0.008547009
reidhoffman,722,96.838554,74.25708,35.04976,99.0,9.256411,0.26869807,0.7936288,0.40304708,0.06371191,0.047091413,0.020775624,0.012465374,0.005540166,0.0069252076,0.0013850415,0.016620498,0.08033241,0.16204986,0.03601108,0.040166207,0.038781162,0.008310249,0.09418283,0.060941827,0.01800554,0.012465374,0.022160664,0.015235457,0.091412745,0.08033241,0.011080332,0.0,0.0013850415,0.002770083,0.083102494,0.0013850415,0.008310249,0.002770083,0.008310249,0.077562325,0.023545707,0.02770083,0.0069252076,0.005540166,0.011080332,0.0069252076,0.009695291,0.005540166,0.0013850415,0.0,0.002770083,0.0,0.0013850415,0.0,0.0013850415,0.15235457,0.040166207,0.041551247,0.047091413,0.033240996,0.0069252076,0.012465374,0.076177284,0.013850415,0.14958449,0.016620498,0.087257616,0.047091413,0.0734072,0.011080332,0.0,0.01800554,0.0,0.0,0.008310249,0.0,0.0,0.005540166,0.002770083,0.0,0.26177284,0.13573407,0.029085873,0.015235457,0.008310249,0.0041551245,0.009695291,0.009695291,0.002770083,0.01800554,0.0041551245,0.024930747
targyros,1050,97.30447,66.93198,30.29025,90.345436,9.813084,0.24,0.71809524,0.34571427,0.042857144,0.023809524,0.006666667,0.0076190475,0.004761905,0.0,0.004761905,0.018095238,0.056190476,0.15714286,0.036190476,0.027619047,0.036190476,0.004761905,0.09428571,0.06476191,0.017142856,0.006666667,0.022857143,0.01904762,0.052380953,0.045714285,0.006666667,0.0019047619,0.0019047619,0.00095238094,0.057142857,0.0,0.004761905,0.0019047619,0.0019047619,0.07333333,0.018095238,0.01904762,0.010476191,0.013333334,0.0076190475,0.014285714,0.014285714,0.008571428,0.0028571428,0.0038095238,0.008571428,0.0028571428,0.0028571428,0.0019047619,0.0,0.104761906,0.024761904,0.03142857,0.045714285,0.021904763,0.004761905,0.006666667,0.06666667,0.008571428,0.15047619,0.018095238,0.086666666,0.05047619,0.0952381,0.013333334,0.0028571428,0.037142858,0.0,0.0,0.011428571,0.0,0.0076190475,0.0076190475,0.00095238094,0.0,0.24666667,0.10095238,0.025714286,0.015238095,0.012380952,0.004761905,0.010476191,0.0076190475,0.015238095,0.013333334,0.012380952,0.028571429
mjones,792,87.27776,77.94552,40.59138,82.34058,8.425532,0.20075758,0.780303,0.42045453,0.09974747,0.07449495,0.032828283,0.015151516,0.02020202,0.0025252525,0.003787879,0.025252525,0.06313131,0.135101,0.04671717,0.04419192,0.045454547,0.007575758,0.11237374,0.03787879,0.01010101,0.011363637,0.022727273,0.016414141,0.06439394,0.0479798,0.016414141,0.005050505,0.007575758,0.003787879,0.11111111,0.0,0.005050505,0.0012626263,0.003787879,0.08838384,0.016414141,0.016414141,0.012626262,0.026515152,0.012626262,0.027777778,0.022727273,0.01010101,0.006313131,0.006313131,0.016414141,0.003787879,0.0012626263,0.0,0.0012626263,0.125,0.060606062,0.025252525,0.03409091,0.018939395,0.005050505,0.013888889,0.09469697,0.005050505,0.13383839,0.025252525,0.059343435,0.055555556,0.0479798,0.027777778,0.006313131,0.02020202,0.0012626263,0.0025252525,0.026515152,0.0012626263,0.021464646,0.0,0.0025252525,0.0,0.24747474,0.14646465,0.01010101,0.007575758,0.003787879,0.013888889,0.016414141,0.0088383835,0.013888889,0.016414141,0.0,0.01010101
KEVIN,1427,69.07939,78.172226,42.730076,99.0,5.708,0.15066573,0.8465312,0.44849333,0.13735108,0.084092505,0.044148564,0.01611773,0.020322355,0.0021023126,0.0014015416,0.053258583,0.061667833,0.119831815,0.0791871,0.044849332,0.04064471,0.0147161875,0.17659426,0.06867554,0.01611773,0.007708479,0.009810792,0.021023126,0.09950946,0.09110021,0.0084092505,0.0,0.0021023126,0.0035038542,0.11702873,0.0028030833,0.014015417,0.0007007708,0.015416958,0.086895585,0.016818501,0.009110021,0.011913104,0.018220043,0.021723896,0.016818501,0.026629291,0.014015417,0.0056061666,0.004905396,0.019621585,0.0014015416,0.0014015416,0.0,0.0147161875,0.09950946,0.054660127,0.023125438,0.013314646,0.020322355,0.0007007708,0.029432375,0.12824106,0.011212333,0.13524878,0.018920813,0.058163982,0.061667833,0.02522775,0.042046253,0.0035038542,0.0084092505,0.0028030833,0.0007007708,0.037140854,0.0,0.020322355,0.014015417,0.0028030833,0.0,0.33146462,0.17869657,0.011212333,0.0056061666,0.0007007708,0.014015417,0.061667833,0.0014015416,0.0028030833,0.03924317,0.0014015416,0.0147161875
markpinc,901,75.91333,76.46729,30.73823,98.66795,6.2569447,0.17425083,0.809101,0.4117647,0.10210877,0.063263044,0.025527192,0.01664817,0.014428413,0.004439512,0.002219756,0.038845725,0.049944505,0.118756935,0.06881243,0.055493895,0.039955605,0.008879024,0.14650388,0.08435072,0.035516094,0.014428413,0.019977802,0.024417315,0.09322975,0.0754717,0.017758047,0.0033296337,0.002219756,0.0033296337,0.103218645,0.002219756,0.0033296337,0.002219756,0.008879024,0.10432852,0.015538291,0.019977802,0.017758047,0.023307437,0.017758047,0.027746947,0.031076582,0.015538291,0.0055493894,0.0066592675,0.02663707,0.002219756,0.0066592675,0.0,0.009988901,0.11098779,0.051054385,0.027746947,0.03329634,0.013318535,0.0077691455,0.024417315,0.0954495,0.008879024,0.13318536,0.02663707,0.06437292,0.044395115,0.027746947,0.04217536,0.0033296337,0.012208657,0.0,0.001109878,0.025527192,0.0,0.017758047,0.0066592675,0.001109878,0.0,0.26859045,0.1864595,0.002219756,0.004439512,0.0,0.019977802,0.023307437,0.001109878,0.017758047,0.011098779,0.001109878,0.001109878
WilliamLohse,2473,52.537693,69.48224,44.28989,82.82693,8.326599,0.14718965,0.8354226,0.47594017,0.14921148,0.09785686,0.035179943,0.01577032,0.025070764,0.011726648,0.010109179,0.05135463,0.056611404,0.10998787,0.095835015,0.03881925,0.05135463,0.027496967,0.18520015,0.06105944,0.0270926,0.020218357,0.021027092,0.012939749,0.080469064,0.056207035,0.02426203,0.002426203,0.0064698746,0.0064698746,0.11564901,0.004852406,0.002426203,0.006874242,0.012939749,0.11443591,0.023857662,0.014557218,0.014557218,0.016174687,0.015365953,0.04124545,0.029114436,0.010513546,0.0133441165,0.004448039,0.018196523,0.005256773,0.00566114,0.0,0.004852406,0.08976951,0.024666397,0.020218357,0.031945005,0.021027092,0.008087344,0.035584312,0.13627173,0.014557218,0.12737566,0.019409625,0.06105944,0.049737163,0.031136272,0.012131015,0.004043672,0.0076829763,0.0036393045,0.0036393045,0.015365953,0.0016174687,0.006874242,0.0036393045,0.0036393045,0.00040436717,0.37525272,0.16700365,0.0553983,0.017387789,0.005256773,0.016983422,0.0036393045,0.0076829763,0.04164982,0.05256773,0.004852406,0.00283057
